idx,name,caption,method,crop_w,crop_h,box_px,feed,parsed,iou,gate,sr_ms,vlm_ms,raw
376,0000335_03921_d_0000063,The yellow cars in the intersection.,native,400,400,95.2,1024,1,0.8,1,0.0,303.4,38 40 63 57
376,0000335_03921_d_0000063,The yellow cars in the intersection.,bicubic,400,400,95.2,1024,1,0.8889,1,0.0,624.1,38 41 63 57
376,0000335_03921_d_0000063,The yellow cars in the intersection.,lanczos,400,400,95.2,1024,1,0.8889,1,0.0,630.0,38 41 63 57
376,0000335_03921_d_0000063,The yellow cars in the intersection.,swin2sr,400,400,95.2,1024,1,0.8,1,1316.5,614.4,38 40 63 57
377,0000153_00001_d_0000001,The red vehicles in the image.,native,400,400,48.6,1024,1,0.0,0,0.0,300.6,89 26 93 33
377,0000153_00001_d_0000001,The red vehicles in the image.,bicubic,400,400,48.6,1024,1,0.0,0,0.0,634.0,40 42 55 54
377,0000153_00001_d_0000001,The red vehicles in the image.,lanczos,400,400,48.6,1024,1,0.0,0,0.0,624.7,83 21 86 24
377,0000153_00001_d_0000001,The red vehicles in the image.,swin2sr,400,400,48.6,1024,1,0.0,0,1302.3,640.9,90 27 93 30
378,0000313_07001_d_0000471,The black car parks near the green commercial building.,native,400,400,40.8,1024,1,0.6667,1,0.0,301.9,47 46 56 53
378,0000313_07001_d_0000471,The black car parks near the green commercial building.,bicubic,400,400,40.8,1024,1,1.0,1,0.0,658.9,46 46 55 53
378,0000313_07001_d_0000471,The black car parks near the green commercial building.,lanczos,400,400,40.8,1024,1,0.75,1,0.0,663.4,46 46 55 52
378,0000313_07001_d_0000471,The black car parks near the green commercial building.,swin2sr,400,400,40.8,1024,1,0.75,1,1310.6,616.5,46 47 55 52
379,0000360_00589_d_0000716,The white cars are navigating through the intersection.,native,400,400,76.5,1024,1,0.75,1,0.0,301.3,44 41 57 60
379,0000360_00589_d_0000716,The white cars are navigating through the intersection.,bicubic,400,400,76.5,1024,1,0.75,1,0.0,617.9,44 41 57 60
379,0000360_00589_d_0000716,The white cars are navigating through the intersection.,lanczos,400,400,76.5,1024,1,0.75,1,0.0,622.4,44 41 57 60
379,0000360_00589_d_0000716,The white cars are navigating through the intersection.,swin2sr,400,400,76.5,1024,1,0.75,1,1295.5,623.1,44 41 57 59
380,0000289_03401_d_0000828,The red cars in the image.,native,400,400,53.6,1024,1,1.0,1,0.0,297.7,45 44 56 57
380,0000289_03401_d_0000828,The red cars in the image.,bicubic,400,400,53.6,1024,1,1.0,1,0.0,621.6,45 44 56 57
380,0000289_03401_d_0000828,The red cars in the image.,lanczos,400,400,53.6,1024,1,1.0,1,0.0,624.0,45 44 56 57
380,0000289_03401_d_0000828,The red cars in the image.,swin2sr,400,400,53.6,1024,1,1.0,1,1300.6,634.3,45 44 56 57
381,0000244_06388_d_0000014,The green vehicles are visible in the image.,native,400,400,28.8,1024,1,0.0,0,0.0,300.6,24 92 26 96
381,0000244_06388_d_0000014,The green vehicles are visible in the image.,bicubic,400,400,28.8,1024,1,0.0,0,0.0,623.4,26 92 28 95
381,0000244_06388_d_0000014,The green vehicles are visible in the image.,lanczos,400,400,28.8,1024,1,0.2222,0,0.0,624.9,48 69 52 72
381,0000244_06388_d_0000014,The green vehicles are visible in the image.,swin2sr,400,400,28.8,1024,1,0.6667,1,1299.3,631.4,48 69 53 73
382,0000116_01059_d_0000085,The yellow pedestrians are walking near the center and right side of the image.,native,400,400,43.2,1024,1,0.0,0,0.0,302.1,52 49 55 56
382,0000116_01059_d_0000085,The yellow pedestrians are walking near the center and right side of the image.,bicubic,400,400,43.2,1024,1,0.0,0,0.0,641.8,53 49 55 55
382,0000116_01059_d_0000085,The yellow pedestrians are walking near the center and right side of the image.,lanczos,400,400,43.2,1024,1,0.0,0,0.0,634.2,53 49 55 55
382,0000116_01059_d_0000085,The yellow pedestrians are walking near the center and right side of the image.,swin2sr,400,400,43.2,1024,1,0.0,0,1293.7,633.5,52 49 55 55
383,0000289_05601_d_0000839,The blue motorcycles in the image.,native,400,400,68.0,1024,1,0.2294,0,0.0,301.8,33 74 59 98
383,0000289_05601_d_0000839,The blue motorcycles in the image.,bicubic,400,400,68.0,1024,1,0.3061,1,0.0,624.0,34 72 59 98
383,0000289_05601_d_0000839,The blue motorcycles in the image.,lanczos,400,400,68.0,1024,1,0.2857,1,0.0,665.3,34 71 59 100
383,0000289_05601_d_0000839,The blue motorcycles in the image.,swin2sr,400,400,68.0,1024,1,1.0,1,1324.6,638.0,42 71 59 82
384,0000360_02941_d_0000728,The black cars are moving through the intersection.,native,400,400,163.2,1024,1,1.0,1,0.0,330.9,29 76 71 100
384,0000360_02941_d_0000728,The black cars are moving through the intersection.,bicubic,400,400,163.2,1024,1,1.0,1,0.0,659.6,29 76 70 100
384,0000360_02941_d_0000728,The black cars are moving through the intersection.,lanczos,400,400,163.2,1024,1,1.0,1,0.0,642.9,29 76 70 100
384,0000360_02941_d_0000728,The black cars are moving through the intersection.,swin2sr,400,400,163.2,1024,1,1.0,1,1329.0,645.4,29 76 70 100
385,0000360_07253_d_0000750,The tricycles moving along the street.,native,400,400,130.0,1024,1,1.0,1,0.0,305.3,36 33 64 67
385,0000360_07253_d_0000750,The tricycles moving along the street.,bicubic,400,400,130.0,1024,1,1.0,1,0.0,620.7,36 33 63 66
385,0000360_07253_d_0000750,The tricycles moving along the street.,lanczos,400,400,130.0,1024,1,1.0,1,0.0,630.1,36 33 63 66
385,0000360_07253_d_0000750,The tricycles moving along the street.,swin2sr,400,400,130.0,1024,1,1.0,1,1318.1,640.1,36 33 64 66
386,0000277_02601_d_0000552,The green vehicles are scattered around the intersection.,native,400,400,40.8,1024,1,0.5,1,0.0,305.2,43 48 51 53
386,0000277_02601_d_0000552,The green vehicles are scattered around the intersection.,bicubic,400,400,40.8,1024,1,0.2222,0,0.0,645.6,44 50 50 53
386,0000277_02601_d_0000552,The green vehicles are scattered around the intersection.,lanczos,400,400,40.8,1024,1,0.2222,0,0.0,642.4,44 50 50 53
386,0000277_02601_d_0000552,The green vehicles are scattered around the intersection.,swin2sr,400,400,40.8,1024,1,0.4444,1,1329.8,641.3,44 50 51 53
387,0000360_05685_d_0000742,The pedestrians in red and blue cross the street.,native,400,400,99.5,1024,1,0.0,0,0.0,323.6,89 21 100 35
387,0000360_05685_d_0000742,The pedestrians in red and blue cross the street.,bicubic,400,400,99.5,1024,1,0.0,0,0.0,620.5,2 14 13 33
387,0000360_05685_d_0000742,The pedestrians in red and blue cross the street.,lanczos,400,400,99.5,1024,1,0.0,0,0.0,590.3,2 15 6 25
387,0000360_05685_d_0000742,The pedestrians in red and blue cross the street.,swin2sr,400,400,99.5,1024,1,0.0,0,1339.9,583.7,1 14 8 33
388,0000360_03137_d_0000729,The white cars navigate through the intersection.,native,400,400,149.6,1024,1,1.0,1,0.0,330.6,32 64 68 100
388,0000360_03137_d_0000729,The white cars navigate through the intersection.,bicubic,400,400,149.6,1024,1,1.0,1,0.0,656.3,32 64 68 100
388,0000360_03137_d_0000729,The white cars navigate through the intersection.,lanczos,400,400,149.6,1024,1,1.0,1,0.0,659.3,32 64 68 100
388,0000360_03137_d_0000729,The white cars navigate through the intersection.,swin2sr,400,400,149.6,1024,1,1.0,1,1327.2,655.8,32 64 68 100
389,0000335_04117_d_0000064,The white cars in the intersection.,native,400,400,163.2,1024,1,0.9286,1,0.0,302.7,29 38 71 65
389,0000335_04117_d_0000064,The white cars in the intersection.,bicubic,400,400,163.2,1024,1,0.8571,1,0.0,635.5,29 39 71 64
389,0000335_04117_d_0000064,The white cars in the intersection.,lanczos,400,400,163.2,1024,1,0.8571,1,0.0,632.0,29 39 71 64
389,0000335_04117_d_0000064,The white cars in the intersection.,swin2sr,400,400,163.2,1024,1,0.9231,1,1319.7,630.1,29 39 71 63
390,0000023_00300_d_0000009,The white awning-tricycle is on the pathway.,native,400,400,86.4,1024,1,0.7778,1,0.0,301.8,41 40 59 59
390,0000023_00300_d_0000009,The white awning-tricycle is on the pathway.,bicubic,400,400,86.4,1024,1,0.8889,1,0.0,631.0,41 40 60 59
390,0000023_00300_d_0000009,The white awning-tricycle is on the pathway.,lanczos,400,400,86.4,1024,1,0.8889,1,0.0,631.0,41 40 60 59
390,0000023_00300_d_0000009,The white awning-tricycle is on the pathway.,swin2sr,400,400,86.4,1024,1,0.8889,1,1326.7,634.0,41 40 60 59
391,0000162_00001_d_0000001,The red pedestrian is near the bottom-left corner.,native,400,400,32.4,1024,1,0.0,0,0.0,303.8,12 63 18 75
391,0000162_00001_d_0000001,The red pedestrian is near the bottom-left corner.,bicubic,400,400,32.4,1024,1,0.0,0,0.0,641.5,12 63 18 74
391,0000162_00001_d_0000001,The red pedestrian is near the bottom-left corner.,lanczos,400,400,32.4,1024,1,0.0,0,0.0,634.4,12 63 18 74
391,0000162_00001_d_0000001,The red pedestrian is near the bottom-left corner.,swin2sr,400,400,32.4,1024,1,0.0,0,1340.3,642.0,11 63 18 74
392,0000244_05900_d_0000013,The green vehicles in the image.,native,400,400,48.0,1024,1,0.8333,1,0.0,303.1,42 62 55 70
392,0000244_05900_d_0000013,The green vehicles in the image.,bicubic,400,400,48.0,1024,1,0.8333,1,0.0,636.1,43 62 55 69
392,0000244_05900_d_0000013,The green vehicles in the image.,lanczos,400,400,48.0,1024,1,0.8333,1,0.0,632.8,43 62 55 69
392,0000244_05900_d_0000013,The green vehicles in the image.,swin2sr,400,400,48.0,1024,1,0.8333,1,1336.3,644.8,43 62 55 69
393,0000316_01201_d_0000525,The white vans on the main road and side streets.,native,400,400,122.4,1024,1,1.0,1,0.0,306.7,17 68 47 82
393,0000316_01201_d_0000525,The white vans on the main road and side streets.,bicubic,400,400,122.4,1024,1,1.0,1,0.0,631.2,16 68 47 82
393,0000316_01201_d_0000525,The white vans on the main road and side streets.,lanczos,400,400,122.4,1024,1,1.0,1,0.0,629.6,16 68 47 82
393,0000316_01201_d_0000525,The white vans on the main road and side streets.,swin2sr,400,400,122.4,1024,1,0.875,1,1351.7,630.6,16 67 47 81
394,0000154_00401_d_0000001,The white vans are traveling on the right side of the road.,native,400,400,48.0,1024,1,0.7179,1,0.0,314.4,46 53 57 64
394,0000154_00401_d_0000001,The white vans are traveling on the right side of the road.,bicubic,400,400,48.0,1024,1,0.7179,1,0.0,629.4,46 53 57 64
394,0000154_00401_d_0000001,The white vans are traveling on the right side of the road.,lanczos,400,400,48.0,1024,1,0.7179,1,0.0,640.0,46 53 57 64
394,0000154_00401_d_0000001,The white vans are traveling on the right side of the road.,swin2sr,400,400,48.0,1024,1,0.875,1,1318.0,637.6,45 53 57 63
395,0000333_02745_d_0000015,The black cars are parked on the left side of the road,native,400,400,45.9,1024,1,0.6667,1,0.0,284.3,47 4 52 11
395,0000333_02745_d_0000015,The black cars are parked on the left side of the road,bicubic,400,400,45.9,1024,1,0.0,0,0.0,633.4,91 61 97 74
395,0000333_02745_d_0000015,The black cars are parked on the left side of the road,lanczos,400,400,45.9,1024,1,0.0,0,0.0,636.8,91 61 97 74
395,0000333_02745_d_0000015,The black cars are parked on the left side of the road,swin2sr,400,400,45.9,1024,1,0.0,0,1333.3,645.0,91 61 96 73
396,0000359_02353_d_0000708,The red car is in the middle lane.,native,400,400,27.2,1024,1,1.0,1,0.0,318.0,46 47 53 53
396,0000359_02353_d_0000708,The red car is in the middle lane.,bicubic,400,400,27.2,1024,1,1.0,1,0.0,628.2,45 47 53 53
396,0000359_02353_d_0000708,The red car is in the middle lane.,lanczos,400,400,27.2,1024,1,0.75,1,0.0,629.3,45 47 53 54
396,0000359_02353_d_0000708,The red car is in the middle lane.,swin2sr,400,400,27.2,1024,1,1.0,1,1326.0,629.0,45 47 53 53
397,0000276_01801_d_0000516,The white trucks travel along the main road.,native,400,400,114.7,1024,1,0.8,1,0.0,306.3,44 36 58 65
397,0000276_01801_d_0000516,The white trucks travel along the main road.,bicubic,400,400,114.7,1024,1,1.0,1,0.0,634.7,42 35 57 65
397,0000276_01801_d_0000516,The white trucks travel along the main road.,lanczos,400,400,114.7,1024,1,1.0,1,0.0,641.8,43 35 57 65
397,0000276_01801_d_0000516,The white trucks travel along the main road.,swin2sr,400,400,114.7,1024,1,1.0,1,1323.7,632.7,43 35 58 65
398,0000287_02601_d_0000772,The black cars park adjacent to the road and buildings.,native,400,400,54.4,1024,1,1.0,1,0.0,302.3,43 43 56 57
398,0000287_02601_d_0000772,The black cars park adjacent to the road and buildings.,bicubic,400,400,54.4,1024,1,1.0,1,0.0,632.7,42 43 57 57
398,0000287_02601_d_0000772,The black cars park adjacent to the road and buildings.,lanczos,400,400,54.4,1024,1,1.0,1,0.0,634.3,42 43 57 57
398,0000287_02601_d_0000772,The black cars park adjacent to the road and buildings.,swin2sr,400,400,54.4,1024,1,1.0,1,1334.2,638.7,42 43 57 57
399,0000276_03001_d_0000522,The white cars are scattered across different lanes and areas.,native,400,400,45.9,1024,1,1.0,1,0.0,317.2,44 44 54 56
399,0000276_03001_d_0000522,The white cars are scattered across different lanes and areas.,bicubic,400,400,45.9,1024,1,0.75,1,0.0,634.8,43 44 54 56
399,0000276_03001_d_0000522,The white cars are scattered across different lanes and areas.,lanczos,400,400,45.9,1024,1,0.75,1,0.0,632.0,43 45 54 56
399,0000276_03001_d_0000522,The white cars are scattered across different lanes and areas.,swin2sr,400,400,45.9,1024,1,1.0,1,1345.8,626.0,44 44 54 56
400,0000312_00201_d_0000415,The red cars park on the adjacent street.,native,400,400,95.2,1024,1,0.0,0,0.0,283.5,0 61 11 79
400,0000312_00201_d_0000415,The red cars park on the adjacent street.,bicubic,400,400,95.2,1024,1,1.0,1,0.0,631.5,37 45 62 55
400,0000312_00201_d_0000415,The red cars park on the adjacent street.,lanczos,400,400,95.2,1024,1,0.8333,1,0.0,627.0,37 44 62 55
400,0000312_00201_d_0000415,The red cars park on the adjacent street.,swin2sr,400,400,95.2,1024,1,0.0,0,1324.0,607.5,0 61 11 79
401,0000242_04116_d_0000013,The yellow car is parked near the left side of the road.,native,400,400,54.0,1024,1,0.8,1,0.0,302.3,46 43 56 57
401,0000242_04116_d_0000013,The yellow car is parked near the left side of the road.,bicubic,400,400,54.0,1024,1,0.9091,1,0.0,627.7,45 43 57 58
401,0000242_04116_d_0000013,The yellow car is parked near the left side of the road.,lanczos,400,400,54.0,1024,1,1.0,1,0.0,632.2,45 43 57 57
401,0000242_04116_d_0000013,The yellow car is parked near the left side of the road.,swin2sr,400,400,54.0,1024,1,0.8333,1,1321.7,633.7,45 43 58 57
402,0000103_00502_d_0000027,The person sitting near the car.,native,400,400,130.0,1024,1,0.8296,1,0.0,280.6,5 10 32 41
402,0000103_00502_d_0000027,The person sitting near the car.,bicubic,400,400,130.0,1024,1,0.8296,1,0.0,607.1,5 10 32 40
402,0000103_00502_d_0000027,The person sitting near the car.,lanczos,400,400,130.0,1024,1,0.8296,1,0.0,608.8,5 10 32 40
402,0000103_00502_d_0000027,The person sitting near the car.,swin2sr,400,400,130.0,1024,1,0.8296,1,1334.6,607.4,5 10 32 40
403,0000277_05001_d_0000562,The black bicycles at the crosswalks.,native,400,400,45.9,1024,1,0.8333,1,0.0,307.0,25 46 31 55
403,0000277_05001_d_0000562,The black bicycles at the crosswalks.,bicubic,400,400,45.9,1024,1,1.0,1,0.0,635.4,25 45 32 55
403,0000277_05001_d_0000562,The black bicycles at the crosswalks.,lanczos,400,400,45.9,1024,1,1.0,1,0.0,631.4,25 45 31 55
403,0000277_05001_d_0000562,The black bicycles at the crosswalks.,swin2sr,400,400,45.9,1024,1,1.0,1,1319.9,629.9,25 45 31 55
404,0000295_00200_d_0000022,The red cars are scattered throughout the traffic.,native,400,400,30.6,1024,1,1.0,1,0.0,304.3,47 47 54 53
404,0000295_00200_d_0000022,The red cars are scattered throughout the traffic.,bicubic,400,400,30.6,1024,1,1.0,1,0.0,628.2,46 46 54 54
404,0000295_00200_d_0000022,The red cars are scattered throughout the traffic.,lanczos,400,400,30.6,1024,1,1.0,1,0.0,629.7,46 46 54 53
404,0000295_00200_d_0000022,The red cars are scattered throughout the traffic.,swin2sr,400,400,30.6,1024,1,1.0,1,1314.5,626.7,46 46 54 53
405,0000213_04998_d_0000245,The brown cars park on the left side of the road.,native,400,400,176.8,1024,1,1.0,1,0.0,307.3,28 37 72 62
405,0000213_04998_d_0000245,The brown cars park on the left side of the road.,bicubic,400,400,176.8,1024,1,1.0,1,0.0,639.1,29 37 72 62
405,0000213_04998_d_0000245,The brown cars park on the left side of the road.,lanczos,400,400,176.8,1024,1,1.0,1,0.0,630.4,29 37 72 62
405,0000213_04998_d_0000245,The brown cars park on the left side of the road.,swin2sr,400,400,176.8,1024,1,0.8571,1,1335.6,633.1,29 36 72 61
406,0000360_06665_d_0000747,The blue truck on the left side of the road.,native,400,400,214.2,1024,1,0.8876,1,0.0,301.7,33 22 69 77
406,0000360_06665_d_0000747,The blue truck on the left side of the road.,bicubic,400,400,214.2,1024,1,0.9167,1,0.0,627.7,33 23 69 77
406,0000360_06665_d_0000747,The blue truck on the left side of the road.,lanczos,400,400,214.2,1024,1,0.9167,1,0.0,632.7,33 23 69 77
406,0000360_06665_d_0000747,The blue truck on the left side of the road.,swin2sr,400,400,214.2,1024,1,0.8876,1,1314.8,638.0,33 22 69 76
407,0000242_05059_d_0000015,The black cars on the road.,native,400,400,10.8,1024,1,1.0,1,0.0,300.8,48 39 51 42
407,0000242_05059_d_0000015,The black cars on the road.,bicubic,400,400,10.8,1024,1,0.0,0,0.0,636.8,90 57 96 63
407,0000242_05059_d_0000015,The black cars on the road.,lanczos,400,400,10.8,1024,1,0.0,0,0.0,635.7,86 52 92 57
407,0000242_05059_d_0000015,The black cars on the road.,swin2sr,400,400,10.8,1024,1,0.0,0,1317.0,640.4,85 50 91 57
408,0000271_01201_d_0000379,The green vehicles in the image.,native,400,400,38.3,1024,1,0.8,1,0.0,308.1,47 46 53 53
408,0000271_01201_d_0000379,The green vehicles in the image.,bicubic,400,400,38.3,1024,1,0.8,1,0.0,637.6,46 47 54 54
408,0000271_01201_d_0000379,The green vehicles in the image.,lanczos,400,400,38.3,1024,1,0.8,1,0.0,636.2,46 47 54 54
408,0000271_01201_d_0000379,The green vehicles in the image.,swin2sr,400,400,38.3,1024,1,0.6,1,1317.0,636.3,46 47 54 53
409,0000086_00592_d_0000002,The pedestrians in green are scattered around the area.,native,400,400,75.6,1024,1,1.0,1,0.0,304.9,48 41 53 59
409,0000086_00592_d_0000002,The pedestrians in green are scattered around the area.,bicubic,400,400,75.6,1024,1,0.0,0,0.0,634.3,41 78 45 97
409,0000086_00592_d_0000002,The pedestrians in green are scattered around the area.,lanczos,400,400,75.6,1024,1,0.0,0,0.0,629.7,41 78 45 97
409,0000086_00592_d_0000002,The pedestrians in green are scattered around the area.,swin2sr,400,400,75.6,1024,1,0.9286,1,1324.7,630.8,48 41 53 58
410,0000356_03725_d_0000648,The black vehicles near the center of the intersection.,native,400,400,81.6,1024,1,1.0,1,0.0,304.6,40 45 60 56
410,0000356_03725_d_0000648,The black vehicles near the center of the intersection.,bicubic,400,400,81.6,1024,1,1.0,1,0.0,629.7,40 45 59 56
410,0000356_03725_d_0000648,The black vehicles near the center of the intersection.,lanczos,400,400,81.6,1024,1,1.0,1,0.0,625.4,40 45 59 56
410,0000356_03725_d_0000648,The black vehicles near the center of the intersection.,swin2sr,400,400,81.6,1024,1,1.0,1,1335.2,617.7,40 45 59 55
